OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,CouponUsed,ReturnWindow
FLI-446866,PID-8489,Headphones,Electronics,3,845.53,2046-11-07,CUST-8475,Alex,customer878@example.com,+91-7485867669,"201 Street, City-38, State-27",2046-11-11,Cancelled,Flipkart,TRUE,17
FLI-646923,PID-2570,Shoes,Books,9,815.49,2046-11-08,CUST-6043,Taylor,customer227@example.com,+91-7504608563,"220 Street, City-32, State-14",2046-11-12,Cancelled,Flipkart,FALSE,13
FLI-834602,PID-2723,Laptop,Accessories,6,139.97,2046-11-09,CUST-7129,Taylor,customer174@example.com,+91-7485522371,"278 Street, City-89, State-6",2046-11-13,In Transit,Flipkart,FALSE,24
FLI-270679,PID-2961,Headphones,Fashion,7,591.81,2046-11-10,CUST-1938,John,customer40@example.com,+91-7833849764,"368 Street, City-64, State-25",2046-11-14,In Transit,Flipkart,TRUE,7
FLI-238035,PID-3814,Book,Fashion,7,351.81,2046-11-11,CUST-6930,Taylor,customer302@example.com,+91-8096729009,"486 Street, City-56, State-23",2046-11-15,Delivered,Flipkart,FALSE,9
FLI-359996,PID-9356,Book,Books,2,925.43,2046-11-12,CUST-8031,Taylor,customer229@example.com,+91-7101752537,"209 Street, City-61, State-11",2046-11-16,Delivered,Flipkart,TRUE,29
FLI-218055,PID-6287,Book,Fashion,6,912.4,2046-11-13,CUST-4449,Taylor,customer523@example.com,+91-8838249736,"377 Street, City-49, State-22",2046-11-17,Cancelled,Flipkart,FALSE,20
FLI-399455,PID-3438,Book,Fashion,8,970.12,2046-11-14,CUST-8379,John,customer637@example.com,+91-7403701967,"101 Street, City-86, State-5",2046-11-18,In Transit,Flipkart,FALSE,11
FLI-458182,PID-8828,Book,Accessories,5,588.62,2046-11-15,CUST-2741,Chris,customer741@example.com,+91-7857037736,"195 Street, City-61, State-6",2046-11-19,Delivered,Flipkart,TRUE,13
FLI-613119,PID-5997,Phone,Fashion,5,855.34,2046-11-16,CUST-1177,Jane,customer93@example.com,+91-9059865383,"263 Street, City-96, State-20",2046-11-20,In Transit,Flipkart,FALSE,26
FLI-822144,PID-7951,Laptop,Books,3,104.49,2046-11-17,CUST-6769,Alex,customer182@example.com,+91-9457093377,"206 Street, City-52, State-8",2046-11-21,In Transit,Flipkart,TRUE,22
FLI-448095,PID-1268,Shoes,Electronics,4,109.3,2046-11-18,CUST-7224,Sam,customer288@example.com,+91-7435668738,"397 Street, City-18, State-29",2046-11-22,Cancelled,Flipkart,TRUE,19
FLI-735376,PID-6776,Laptop,Fashion,8,819.82,2046-11-19,CUST-9581,John,customer220@example.com,+91-8778105694,"149 Street, City-73, State-1",2046-11-23,Delivered,Flipkart,FALSE,15
FLI-533465,PID-1146,Laptop,Accessories,1,298.23,2046-11-20,CUST-8230,Jane,customer71@example.com,+91-7648251570,"42 Street, City-75, State-2",2046-11-24,Delivered,Flipkart,FALSE,12
FLI-538568,PID-4901,Laptop,Electronics,7,381.12,2046-11-21,CUST-9418,Sam,customer308@example.com,+91-9995719308,"266 Street, City-90, State-7",2046-11-25,Cancelled,Flipkart,TRUE,26
FLI-358151,PID-6080,Laptop,Accessories,3,176.96,2046-11-22,CUST-9283,Sam,customer725@example.com,+91-8424043672,"215 Street, City-75, State-1",2046-11-26,Delivered,Flipkart,FALSE,8
FLI-644223,PID-9224,Shoes,Books,6,197.55,2046-11-23,CUST-9981,Sam,customer761@example.com,+91-9576245530,"163 Street, City-16, State-9",2046-11-27,Delivered,Flipkart,FALSE,12
FLI-191688,PID-8460,Headphones,Electronics,10,437.27,2046-11-24,CUST-4091,John,customer828@example.com,+91-8795030529,"226 Street, City-12, State-27",2046-11-28,Cancelled,Flipkart,FALSE,27
FLI-110300,PID-6244,Phone,Books,9,766.32,2046-11-25,CUST-3908,Jane,customer539@example.com,+91-8640810853,"106 Street, City-46, State-15",2046-11-29,In Transit,Flipkart,FALSE,19
FLI-847937,PID-7858,Book,Books,3,333.53,2046-11-26,CUST-8678,Alex,customer246@example.com,+91-8886088306,"48 Street, City-100, State-29",2046-11-30,In Transit,Flipkart,TRUE,8
FLI-590892,PID-1273,Watch,Fashion,2,290.11,2046-11-27,CUST-6887,Alex,customer267@example.com,+91-8435485999,"433 Street, City-99, State-19",2046-12-01,Delivered,Flipkart,FALSE,8
FLI-561305,PID-4073,Book,Fashion,3,724.81,2046-11-28,CUST-9298,Chris,customer926@example.com,+91-9968920967,"188 Street, City-62, State-27",2046-12-02,In Transit,Flipkart,FALSE,7
FLI-405836,PID-8733,Phone,Accessories,9,161.17,2046-11-29,CUST-2776,John,customer995@example.com,+91-7426069316,"230 Street, City-31, State-2",2046-12-03,Cancelled,Flipkart,TRUE,7
FLI-770008,PID-7679,Book,Books,3,287.97,2046-11-30,CUST-7559,Jane,customer59@example.com,+91-8925736147,"192 Street, City-71, State-6",2046-12-04,In Transit,Flipkart,FALSE,10
FLI-879953,PID-7432,Book,Fashion,5,941.6,2046-12-01,CUST-1114,Alex,customer629@example.com,+91-8811271683,"294 Street, City-31, State-10",2046-12-05,Delivered,Flipkart,FALSE,27
FLI-521949,PID-7560,Laptop,Books,4,526.09,2046-12-02,CUST-5053,Alex,customer466@example.com,+91-9359377826,"399 Street, City-31, State-3",2046-12-06,In Transit,Flipkart,TRUE,20
FLI-749724,PID-2335,Watch,Electronics,7,410.14,2046-12-03,CUST-5427,Chris,customer376@example.com,+91-9189768457,"163 Street, City-93, State-1",2046-12-07,Cancelled,Flipkart,FALSE,21
FLI-193901,PID-2691,Book,Fashion,8,409.84,2046-12-04,CUST-1789,Chris,customer195@example.com,+91-9595320582,"125 Street, City-95, State-13",2046-12-08,Cancelled,Flipkart,FALSE,24
FLI-748413,PID-1157,Book,Accessories,1,483,2046-12-05,CUST-6127,Sam,customer467@example.com,+91-8347485868,"83 Street, City-22, State-5",2046-12-09,Cancelled,Flipkart,FALSE,22
FLI-814108,PID-3822,Watch,Books,9,826.08,2046-12-06,CUST-1954,Sam,customer96@example.com,+91-9954986336,"296 Street, City-25, State-1",2046-12-10,Cancelled,Flipkart,TRUE,10
FLI-687450,PID-3663,Shoes,Books,6,516.99,2046-12-07,CUST-9370,John,customer263@example.com,+91-9864856770,"191 Street, City-15, State-8",2046-12-11,In Transit,Flipkart,FALSE,23
FLI-271950,PID-8988,Shoes,Books,2,195.8,2046-12-08,CUST-7248,Sam,customer734@example.com,+91-7292798018,"246 Street, City-80, State-23",2046-12-12,Delivered,Flipkart,TRUE,17
FLI-356474,PID-4776,Laptop,Fashion,6,696.99,2046-12-09,CUST-5815,Sam,customer944@example.com,+91-8019052430,"46 Street, City-67, State-8",2046-12-13,In Transit,Flipkart,FALSE,29
FLI-734304,PID-7881,Shoes,Fashion,10,437.27,2046-12-10,CUST-4606,Taylor,customer657@example.com,+91-8474440583,"3 Street, City-95, State-26",2046-12-14,Cancelled,Flipkart,FALSE,16
FLI-514196,PID-6298,Watch,Fashion,6,680.94,2046-12-11,CUST-7559,Taylor,customer670@example.com,+91-8639374874,"380 Street, City-28, State-21",2046-12-15,In Transit,Flipkart,TRUE,12
FLI-622406,PID-4194,Watch,Accessories,2,518.42,2046-12-12,CUST-7368,John,customer872@example.com,+91-7265076105,"183 Street, City-71, State-13",2046-12-16,Delivered,Flipkart,FALSE,24
FLI-701536,PID-1789,Headphones,Electronics,2,821.15,2046-12-13,CUST-3401,Alex,customer998@example.com,+91-8495807832,"44 Street, City-29, State-29",2046-12-17,Delivered,Flipkart,FALSE,29
FLI-408593,PID-3356,Laptop,Accessories,4,741.41,2046-12-14,CUST-9987,John,customer479@example.com,+91-7251251191,"237 Street, City-12, State-29",2046-12-18,Cancelled,Flipkart,TRUE,12
FLI-925943,PID-9516,Phone,Accessories,4,202.43,2046-12-15,CUST-2024,Jane,customer689@example.com,+91-8473097403,"89 Street, City-34, State-21",2046-12-19,In Transit,Flipkart,TRUE,27
FLI-680714,PID-2998,Laptop,Books,5,212.33,2046-12-16,CUST-8798,Sam,customer451@example.com,+91-8897323616,"417 Street, City-1, State-14",2046-12-20,Cancelled,Flipkart,FALSE,17
FLI-216354,PID-7894,Phone,Fashion,1,749.06,2046-12-17,CUST-3811,Sam,customer125@example.com,+91-9166121352,"311 Street, City-84, State-24",2046-12-21,Cancelled,Flipkart,FALSE,12
FLI-405048,PID-6331,Shoes,Accessories,4,727.16,2046-12-18,CUST-6317,John,customer562@example.com,+91-7561018684,"106 Street, City-5, State-12",2046-12-22,In Transit,Flipkart,FALSE,30
FLI-235352,PID-9593,Watch,Accessories,7,424.49,2046-12-19,CUST-6602,John,customer387@example.com,+91-8693256906,"174 Street, City-61, State-22",2046-12-23,Cancelled,Flipkart,TRUE,7
FLI-495769,PID-8875,Phone,Electronics,2,319.53,2046-12-20,CUST-3340,Sam,customer666@example.com,+91-9087423687,"438 Street, City-34, State-15",2046-12-24,In Transit,Flipkart,FALSE,28
FLI-927549,PID-6542,Watch,Fashion,3,885.67,2046-12-21,CUST-7017,John,customer718@example.com,+91-9393242646,"488 Street, City-75, State-1",2046-12-25,Cancelled,Flipkart,FALSE,19
FLI-601848,PID-8375,Headphones,Electronics,5,806.78,2046-12-22,CUST-9543,Chris,customer660@example.com,+91-9438464785,"256 Street, City-99, State-27",2046-12-26,Cancelled,Flipkart,FALSE,27
FLI-247946,PID-2041,Headphones,Fashion,10,351.48,2046-12-23,CUST-6497,Sam,customer121@example.com,+91-7953976778,"231 Street, City-71, State-29",2046-12-27,Cancelled,Flipkart,FALSE,11
FLI-103472,PID-3949,Headphones,Accessories,1,734.86,2046-12-24,CUST-8865,John,customer754@example.com,+91-7779358357,"56 Street, City-11, State-27",2046-12-28,In Transit,Flipkart,TRUE,19
FLI-149356,PID-3554,Phone,Books,10,574.02,2046-12-25,CUST-3473,John,customer109@example.com,+91-9138204643,"18 Street, City-12, State-25",2046-12-29,Cancelled,Flipkart,FALSE,9
FLI-162199,PID-1717,Watch,Electronics,9,967.13,2046-12-26,CUST-5401,Chris,customer376@example.com,+91-7812514402,"57 Street, City-4, State-29",2046-12-30,In Transit,Flipkart,TRUE,22
FLI-586112,PID-6294,Headphones,Fashion,4,358.25,2046-12-27,CUST-6256,Jane,customer997@example.com,+91-7541703233,"246 Street, City-59, State-28",2046-12-31,Delivered,Flipkart,TRUE,26
FLI-463509,PID-4036,Book,Electronics,4,530.7,2046-12-28,CUST-9261,Sam,customer964@example.com,+91-8643079578,"314 Street, City-96, State-9",2047-01-01,Cancelled,Flipkart,FALSE,12
FLI-791572,PID-6333,Book,Electronics,1,655.52,2046-12-29,CUST-5010,Taylor,customer783@example.com,+91-7273214976,"417 Street, City-10, State-26",2047-01-02,Cancelled,Flipkart,TRUE,18
FLI-388250,PID-1029,Phone,Books,4,907.93,2046-12-30,CUST-6613,John,customer782@example.com,+91-9960625480,"440 Street, City-68, State-2",2047-01-03,Cancelled,Flipkart,FALSE,29
FLI-948091,PID-2193,Book,Fashion,10,432.69,2046-12-31,CUST-5555,Taylor,customer327@example.com,+91-8338409080,"237 Street, City-69, State-11",2047-01-04,In Transit,Flipkart,FALSE,20
FLI-582886,PID-3300,Phone,Books,6,946.78,2047-01-01,CUST-5006,Sam,customer867@example.com,+91-9510774781,"148 Street, City-82, State-16",2047-01-05,In Transit,Flipkart,TRUE,9
FLI-206620,PID-5051,Watch,Fashion,1,887.35,2047-01-02,CUST-5121,John,customer21@example.com,+91-7025342458,"317 Street, City-39, State-1",2047-01-06,Delivered,Flipkart,TRUE,9
FLI-783850,PID-2269,Headphones,Accessories,10,847.79,2047-01-03,CUST-3857,Jane,customer211@example.com,+91-8854509517,"298 Street, City-48, State-7",2047-01-07,In Transit,Flipkart,TRUE,19
FLI-652947,PID-4181,Watch,Accessories,3,761.15,2047-01-04,CUST-3817,Chris,customer255@example.com,+91-9387972355,"335 Street, City-39, State-9",2047-01-08,Cancelled,Flipkart,FALSE,14
FLI-517023,PID-8153,Book,Electronics,3,441.89,2047-01-05,CUST-9825,Jane,customer207@example.com,+91-7969871487,"250 Street, City-18, State-6",2047-01-09,Cancelled,Flipkart,FALSE,25
FLI-396810,PID-9213,Book,Accessories,6,693.28,2047-01-06,CUST-1495,Jane,customer309@example.com,+91-7100730126,"445 Street, City-40, State-20",2047-01-10,In Transit,Flipkart,FALSE,28
FLI-368538,PID-9024,Watch,Fashion,4,203.21,2047-01-07,CUST-8973,Sam,customer195@example.com,+91-7639375878,"300 Street, City-88, State-10",2047-01-11,In Transit,Flipkart,TRUE,19
FLI-877097,PID-9446,Laptop,Electronics,5,751.52,2047-01-08,CUST-2632,Sam,customer109@example.com,+91-8350298614,"311 Street, City-35, State-24",2047-01-12,In Transit,Flipkart,TRUE,24
FLI-227836,PID-6391,Phone,Accessories,4,416.98,2047-01-09,CUST-7525,Taylor,customer178@example.com,+91-8118789094,"306 Street, City-55, State-12",2047-01-13,Delivered,Flipkart,FALSE,30
FLI-113991,PID-5419,Phone,Accessories,6,744.02,2047-01-10,CUST-3811,John,customer966@example.com,+91-7830636490,"342 Street, City-84, State-21",2047-01-14,In Transit,Flipkart,FALSE,29
FLI-644679,PID-4619,Headphones,Fashion,4,112.36,2047-01-11,CUST-9588,Chris,customer115@example.com,+91-9084010459,"397 Street, City-92, State-18",2047-01-15,In Transit,Flipkart,TRUE,8
FLI-163507,PID-4469,Laptop,Electronics,2,798.8,2047-01-12,CUST-3147,Jane,customer216@example.com,+91-8473269868,"87 Street, City-29, State-14",2047-01-16,In Transit,Flipkart,FALSE,7
FLI-641204,PID-3928,Shoes,Electronics,4,644.55,2047-01-13,CUST-4684,Jane,customer254@example.com,+91-7158943491,"179 Street, City-55, State-2",2047-01-17,In Transit,Flipkart,FALSE,9
FLI-840346,PID-8527,Laptop,Electronics,3,273.91,2047-01-14,CUST-2477,Taylor,customer197@example.com,+91-7601328462,"127 Street, City-4, State-9",2047-01-18,Delivered,Flipkart,TRUE,28
FLI-709572,PID-2613,Phone,Fashion,7,658.66,2047-01-15,CUST-9298,Chris,customer83@example.com,+91-7079300326,"279 Street, City-1, State-16",2047-01-19,In Transit,Flipkart,TRUE,22
FLI-223712,PID-5721,Headphones,Accessories,6,645.61,2047-01-16,CUST-3519,John,customer343@example.com,+91-9802117216,"457 Street, City-56, State-12",2047-01-20,Delivered,Flipkart,TRUE,25
FLI-980672,PID-1476,Watch,Books,4,206.01,2047-01-17,CUST-6770,Alex,customer473@example.com,+91-9606200379,"157 Street, City-85, State-28",2047-01-21,Cancelled,Flipkart,FALSE,12
FLI-748779,PID-8020,Book,Electronics,6,737.9,2047-01-18,CUST-5417,Sam,customer563@example.com,+91-9009699593,"245 Street, City-43, State-16",2047-01-22,In Transit,Flipkart,TRUE,9
FLI-963981,PID-4531,Laptop,Fashion,9,330.13,2047-01-19,CUST-4804,Sam,customer556@example.com,+91-9498289671,"49 Street, City-30, State-28",2047-01-23,In Transit,Flipkart,FALSE,25
FLI-179351,PID-8698,Book,Fashion,4,760.68,2047-01-20,CUST-7669,Alex,customer993@example.com,+91-7431492915,"423 Street, City-95, State-26",2047-01-24,Cancelled,Flipkart,TRUE,17
FLI-199932,PID-2637,Watch,Fashion,1,811.93,2047-01-21,CUST-2162,Sam,customer524@example.com,+91-8151180118,"173 Street, City-46, State-22",2047-01-25,Delivered,Flipkart,TRUE,17
FLI-410949,PID-8644,Headphones,Fashion,3,586.11,2047-01-22,CUST-4854,Alex,customer404@example.com,+91-8656268187,"432 Street, City-58, State-18",2047-01-26,Delivered,Flipkart,FALSE,28
FLI-144240,PID-1454,Watch,Electronics,9,262.49,2047-01-23,CUST-7014,Alex,customer428@example.com,+91-7140505103,"360 Street, City-33, State-12",2047-01-27,Cancelled,Flipkart,TRUE,13
FLI-659513,PID-6751,Headphones,Fashion,10,423.33,2047-01-24,CUST-8010,John,customer415@example.com,+91-9178797340,"475 Street, City-97, State-17",2047-01-28,Delivered,Flipkart,TRUE,28
FLI-464819,PID-3679,Shoes,Electronics,1,562.23,2047-01-25,CUST-3737,Sam,customer655@example.com,+91-9656411678,"274 Street, City-27, State-5",2047-01-29,Delivered,Flipkart,FALSE,25
FLI-343485,PID-8892,Shoes,Accessories,9,384.48,2047-01-26,CUST-5054,Alex,customer788@example.com,+91-7691875356,"374 Street, City-86, State-17",2047-01-30,In Transit,Flipkart,TRUE,26
FLI-185118,PID-1219,Laptop,Fashion,2,247.11,2047-01-27,CUST-4954,Alex,customer390@example.com,+91-9182900798,"89 Street, City-50, State-13",2047-01-31,Delivered,Flipkart,TRUE,30
FLI-735258,PID-8912,Shoes,Accessories,1,725.31,2047-01-28,CUST-4749,John,customer770@example.com,+91-8047996121,"148 Street, City-52, State-16",2047-02-01,Delivered,Flipkart,FALSE,14
FLI-950028,PID-4755,Book,Electronics,8,222.07,2047-01-29,CUST-5126,Alex,customer483@example.com,+91-9294822296,"189 Street, City-23, State-13",2047-02-02,Delivered,Flipkart,FALSE,26
FLI-452813,PID-3597,Watch,Accessories,3,546.63,2047-01-30,CUST-1419,Taylor,customer940@example.com,+91-8203931433,"261 Street, City-64, State-10",2047-02-03,In Transit,Flipkart,FALSE,30
FLI-760286,PID-7786,Book,Electronics,6,785.3,2047-01-31,CUST-9939,Chris,customer789@example.com,+91-9876886371,"393 Street, City-59, State-2",2047-02-04,In Transit,Flipkart,FALSE,14
FLI-237437,PID-9781,Laptop,Accessories,6,107.96,2047-02-01,CUST-8322,Sam,customer163@example.com,+91-7428433262,"468 Street, City-37, State-25",2047-02-05,In Transit,Flipkart,TRUE,8
FLI-978488,PID-6371,Headphones,Electronics,6,688.16,2047-02-02,CUST-6186,John,customer430@example.com,+91-8488213022,"110 Street, City-95, State-12",2047-02-06,In Transit,Flipkart,FALSE,16
FLI-961283,PID-6242,Phone,Fashion,7,910.52,2047-02-03,CUST-4242,John,customer556@example.com,+91-8169148594,"133 Street, City-26, State-15",2047-02-07,In Transit,Flipkart,TRUE,14
FLI-131705,PID-5706,Laptop,Books,6,364.06,2047-02-04,CUST-3784,John,customer751@example.com,+91-8890840734,"392 Street, City-60, State-19",2047-02-08,Cancelled,Flipkart,TRUE,18
FLI-959268,PID-5289,Headphones,Fashion,2,892.69,2047-02-05,CUST-2977,Chris,customer369@example.com,+91-7237522096,"68 Street, City-89, State-2",2047-02-09,Delivered,Flipkart,TRUE,26
FLI-844690,PID-2996,Headphones,Electronics,5,739.01,2047-02-06,CUST-2629,Jane,customer136@example.com,+91-9639996659,"388 Street, City-87, State-13",2047-02-10,In Transit,Flipkart,TRUE,19
FLI-691443,PID-8508,Headphones,Electronics,5,815.34,2047-02-07,CUST-2690,Sam,customer304@example.com,+91-7533422826,"443 Street, City-70, State-26",2047-02-11,Cancelled,Flipkart,TRUE,27
FLI-935213,PID-3670,Watch,Fashion,1,432.92,2047-02-08,CUST-2022,Alex,customer813@example.com,+91-9322343651,"386 Street, City-73, State-14",2047-02-12,Delivered,Flipkart,TRUE,19
FLI-598171,PID-2560,Shoes,Fashion,1,725.51,2047-02-09,CUST-7698,Alex,customer844@example.com,+91-7605602937,"148 Street, City-16, State-10",2047-02-13,Cancelled,Flipkart,FALSE,12
FLI-101757,PID-6530,Laptop,Accessories,1,583.53,2047-02-10,CUST-9450,Jane,customer777@example.com,+91-8007257133,"306 Street, City-94, State-3",2047-02-14,Delivered,Flipkart,FALSE,26
FLI-116267,PID-2280,Phone,Books,6,198.33,2047-02-11,CUST-1427,Sam,customer582@example.com,+91-8944976404,"476 Street, City-82, State-15",2047-02-15,Cancelled,Flipkart,TRUE,20
FLI-184060,PID-8170,Phone,Electronics,10,121.31,2047-02-12,CUST-9246,Taylor,customer791@example.com,+91-8640103387,"124 Street, City-97, State-27",2047-02-16,In Transit,Flipkart,FALSE,8
FLI-984995,PID-9321,Book,Fashion,10,960.03,2047-02-13,CUST-7039,Chris,customer11@example.com,+91-9050275645,"376 Street, City-92, State-13",2047-02-17,Delivered,Flipkart,TRUE,25
FLI-466232,PID-1993,Headphones,Electronics,9,295.87,2047-02-14,CUST-2616,Alex,customer441@example.com,+91-7271285131,"485 Street, City-46, State-22",2047-02-18,Delivered,Flipkart,TRUE,7
FLI-951980,PID-1349,Laptop,Accessories,4,229.85,2047-02-15,CUST-5479,Taylor,customer24@example.com,+91-7594245270,"72 Street, City-17, State-1",2047-02-19,Cancelled,Flipkart,FALSE,17
FLI-364404,PID-9502,Phone,Books,10,839.32,2047-02-16,CUST-4789,Taylor,customer595@example.com,+91-9090149898,"267 Street, City-54, State-6",2047-02-20,In Transit,Flipkart,TRUE,22
FLI-715764,PID-5991,Phone,Fashion,3,384.47,2047-02-17,CUST-5685,Chris,customer751@example.com,+91-7117111236,"57 Street, City-44, State-19",2047-02-21,Delivered,Flipkart,TRUE,22
FLI-299740,PID-6725,Shoes,Books,8,287.47,2047-02-18,CUST-3373,Alex,customer696@example.com,+91-7046912082,"243 Street, City-36, State-26",2047-02-22,Delivered,Flipkart,FALSE,14
FLI-602362,PID-7994,Watch,Accessories,9,319.36,2047-02-19,CUST-7876,Jane,customer872@example.com,+91-7588435743,"456 Street, City-91, State-6",2047-02-23,Cancelled,Flipkart,TRUE,22
FLI-142155,PID-1050,Phone,Accessories,9,199.3,2047-02-20,CUST-4017,John,customer707@example.com,+91-9200546007,"135 Street, City-100, State-9",2047-02-24,Delivered,Flipkart,FALSE,16
FLI-663291,PID-7682,Shoes,Fashion,3,915.67,2047-02-21,CUST-4175,Alex,customer281@example.com,+91-9382272938,"109 Street, City-56, State-11",2047-02-25,Delivered,Flipkart,FALSE,13
FLI-515367,PID-2099,Book,Books,2,759.19,2047-02-22,CUST-6638,Jane,customer9@example.com,+91-7135700886,"74 Street, City-15, State-2",2047-02-26,Cancelled,Flipkart,FALSE,7
FLI-979539,PID-6096,Laptop,Accessories,9,117.22,2047-02-23,CUST-1377,Chris,customer806@example.com,+91-8760907739,"267 Street, City-33, State-17",2047-02-27,In Transit,Flipkart,TRUE,18
FLI-615312,PID-6278,Headphones,Electronics,3,278.97,2047-02-24,CUST-6751,Jane,customer963@example.com,+91-9237910432,"266 Street, City-27, State-29",2047-02-28,Cancelled,Flipkart,FALSE,20
FLI-801327,PID-4299,Watch,Fashion,7,127.23,2047-02-25,CUST-6355,John,customer945@example.com,+91-9932068232,"415 Street, City-94, State-4",2047-03-01,Delivered,Flipkart,FALSE,8
FLI-955845,PID-1634,Shoes,Fashion,7,478.99,2047-02-26,CUST-8576,Taylor,customer402@example.com,+91-7466174011,"399 Street, City-71, State-3",2047-03-02,Cancelled,Flipkart,FALSE,30
FLI-295106,PID-8176,Watch,Fashion,5,515.46,2047-02-27,CUST-9770,Taylor,customer152@example.com,+91-7734194791,"487 Street, City-10, State-13",2047-03-03,Cancelled,Flipkart,FALSE,28
FLI-364454,PID-6393,Phone,Electronics,3,295.94,2047-02-28,CUST-5515,Jane,customer214@example.com,+91-9955926610,"146 Street, City-6, State-23",2047-03-04,In Transit,Flipkart,FALSE,10
FLI-560376,PID-7048,Book,Fashion,3,703.6,2047-03-01,CUST-5939,Sam,customer495@example.com,+91-9630431859,"464 Street, City-42, State-10",2047-03-05,Cancelled,Flipkart,FALSE,15
FLI-246911,PID-2971,Laptop,Books,2,427.82,2047-03-02,CUST-6969,Jane,customer471@example.com,+91-7108409812,"271 Street, City-69, State-30",2047-03-06,Delivered,Flipkart,FALSE,12
FLI-997855,PID-8271,Headphones,Books,1,216.14,2047-03-03,CUST-2558,Alex,customer702@example.com,+91-8852009336,"416 Street, City-83, State-6",2047-03-07,Cancelled,Flipkart,FALSE,22
FLI-457612,PID-3904,Headphones,Accessories,5,127.78,2047-03-04,CUST-9220,Chris,customer158@example.com,+91-7510135099,"289 Street, City-63, State-12",2047-03-08,Cancelled,Flipkart,FALSE,24
FLI-656320,PID-7116,Phone,Fashion,2,285.1,2047-03-05,CUST-5778,Taylor,customer195@example.com,+91-7223830775,"384 Street, City-26, State-23",2047-03-09,Delivered,Flipkart,FALSE,19
FLI-731291,PID-2015,Headphones,Books,3,316.2,2047-03-06,CUST-7041,Chris,customer214@example.com,+91-8663060067,"420 Street, City-52, State-14",2047-03-10,In Transit,Flipkart,FALSE,13
FLI-420125,PID-5637,Laptop,Electronics,5,508.99,2047-03-07,CUST-6215,John,customer837@example.com,+91-7432872619,"278 Street, City-97, State-24",2047-03-11,Delivered,Flipkart,FALSE,11
FLI-443689,PID-4322,Watch,Accessories,3,809.55,2047-03-08,CUST-5166,Jane,customer796@example.com,+91-7825111317,"165 Street, City-38, State-14",2047-03-12,In Transit,Flipkart,TRUE,22
FLI-938449,PID-3253,Phone,Accessories,5,966.09,2047-03-09,CUST-5183,Taylor,customer856@example.com,+91-9947836243,"299 Street, City-94, State-1",2047-03-13,Cancelled,Flipkart,FALSE,13
FLI-882823,PID-6055,Headphones,Fashion,9,363.36,2047-03-10,CUST-5987,John,customer461@example.com,+91-9096749046,"129 Street, City-29, State-29",2047-03-14,Cancelled,Flipkart,FALSE,9
FLI-580272,PID-2815,Shoes,Fashion,6,747.15,2047-03-11,CUST-5555,Taylor,customer85@example.com,+91-8435672466,"82 Street, City-51, State-12",2047-03-15,Delivered,Flipkart,FALSE,23
FLI-176748,PID-9862,Book,Accessories,3,402.65,2047-03-12,CUST-8723,Chris,customer344@example.com,+91-9864550736,"292 Street, City-94, State-14",2047-03-16,In Transit,Flipkart,FALSE,13
FLI-582672,PID-9787,Headphones,Accessories,9,243.02,2047-03-13,CUST-8586,Chris,customer661@example.com,+91-9686355427,"353 Street, City-51, State-13",2047-03-17,Cancelled,Flipkart,FALSE,12
FLI-617813,PID-7392,Shoes,Books,10,202.33,2047-03-14,CUST-1479,Alex,customer991@example.com,+91-9881202633,"326 Street, City-18, State-30",2047-03-18,Delivered,Flipkart,TRUE,16
FLI-193431,PID-4017,Phone,Fashion,3,751.52,2047-03-15,CUST-8143,Taylor,customer694@example.com,+91-7658153052,"120 Street, City-79, State-28",2047-03-19,Delivered,Flipkart,TRUE,23
FLI-122899,PID-9319,Shoes,Fashion,7,657.94,2047-03-16,CUST-1815,Alex,customer254@example.com,+91-7179200322,"375 Street, City-25, State-6",2047-03-20,In Transit,Flipkart,TRUE,28
FLI-224428,PID-2960,Laptop,Books,3,382.93,2047-03-17,CUST-2411,Jane,customer863@example.com,+91-7839951545,"276 Street, City-83, State-2",2047-03-21,In Transit,Flipkart,TRUE,9
FLI-886514,PID-3122,Watch,Accessories,8,765.1,2047-03-18,CUST-6682,Alex,customer864@example.com,+91-9937403855,"96 Street, City-7, State-21",2047-03-22,Cancelled,Flipkart,FALSE,19
FLI-449958,PID-8348,Book,Electronics,8,360.55,2047-03-19,CUST-3334,Jane,customer98@example.com,+91-9907769853,"304 Street, City-39, State-25",2047-03-23,Delivered,Flipkart,FALSE,18
FLI-804126,PID-5128,Phone,Accessories,7,705.89,2047-03-20,CUST-9814,John,customer710@example.com,+91-7335422246,"183 Street, City-99, State-16",2047-03-24,Cancelled,Flipkart,FALSE,16
FLI-143546,PID-9980,Shoes,Electronics,7,949.62,2047-03-21,CUST-7603,Sam,customer306@example.com,+91-7889101728,"459 Street, City-34, State-7",2047-03-25,Delivered,Flipkart,TRUE,16
FLI-547446,PID-8130,Book,Electronics,5,881.65,2047-03-22,CUST-6242,Jane,customer883@example.com,+91-8410441404,"359 Street, City-79, State-11",2047-03-26,Delivered,Flipkart,FALSE,7
FLI-413803,PID-9369,Watch,Fashion,2,690.42,2047-03-23,CUST-4116,Jane,customer575@example.com,+91-9441246327,"219 Street, City-88, State-20",2047-03-27,In Transit,Flipkart,FALSE,25
